    mean.tBAcc.mean.X     mean.tBAcc.mean.Y     mean.tBAcc.mean.Z      mean.tBAcc.std.X      mean.tBAcc.std.Y      mean.tBAcc.std.Z  mean.tGravAcc.mean.X  mean.tGravAcc.mean.Y  mean.tGravAcc.mean.Z   mean.tGravAcc.std.X   mean.tGravAcc.std.Y   mean.tGravAcc.std.Z   mean.tBAccJk.mean.X   mean.tBAccJk.mean.Y   mean.tBAccJk.mean.Z    mean.tBAccJk.std.X    mean.tBAccJk.std.Y    mean.tBAccJk.std.Z      mean.tBGy.mean.X      mean.tBGy.mean.Y      mean.tBGy.mean.Z       mean.tBGy.std.X       mean.tBGy.std.Y       mean.tBGy.std.Z    mean.tBGyJk.mean.X    mean.tBGyJk.mean.Y    mean.tBGyJk.mean.Z     mean.tBGyJk.std.X     mean.tBGyJk.std.Y     mean.tBGyJk.std.Z    mean.tBAccMag.mean     mean.tBAccMag.std mean.tGravAccMag.mean  mean.tGravAccMag.std  mean.tBAccJkMag.mean   mean.tBAccJkMag.std     mean.tBGyMag.mean      mean.tBGyMag.std   mean.tBGyJkMag.mean    mean.tBGyJkMag.std     mean.fBAcc.mean.X     mean.fBAcc.mean.Y     mean.fBAcc.mean.Z      mean.fBAcc.std.X      mean.fBAcc.std.Y      mean.fBAcc.std.Z   mean.fBAccJk.mean.X   mean.fBAccJk.mean.Y   mean.fBAccJk.mean.Z    mean.fBAccJk.std.X    mean.fBAccJk.std.Y    mean.fBAccJk.std.Z      mean.fBGy.mean.X      mean.fBGy.mean.Y      mean.fBGy.mean.Z       mean.fBGy.std.X       mean.fBGy.std.Y       mean.fBGy.std.Z    mean.fBAccMag.mean     mean.fBAccMag.std  mean.fBAccJkMag.mean   mean.fBAccJkMag.std     mean.fBGyMag.mean      mean.fBGyMag.std   mean.fBGyJkMag.mean    mean.fBGyJkMag.std
         0.2770452581       -0.019536840060        -0.10720935620        0.383681639800        0.360164958800       -0.320204232500          0.9285314552       -0.214046334400       -0.003079817047         -0.9544062675         -0.9335776012         -0.9343787665         0.10368134370       0.0098768580720      -9.324706173e-03        0.165271070900        0.276544029500        -0.33681732230       -0.096083743770       -0.034178220860        0.087001259520        -0.19830385330       -0.189229570000        -0.09407979297        -0.02564522324        -0.07680899156       -0.037222865040         0.03933879609        -0.19350840550        0.193206499000       0.3337547315000         0.37361191420       0.3337547315000         0.37361191420        0.103845072200         0.20950217440        0.014267782160        -0.04262767510        -0.08293668542        -0.11122841620         0.32830850600        0.339771173800        -0.27760259090        0.403369766700        0.283247837600        -0.40601431050        0.136554991300        0.137202452300        -0.28308620510        0.088651509940        0.341242392600        -0.38905704710         0.06337160529        -0.13032746580         0.15284524940         -0.2867249146        -0.23547097620        -0.27566726280        0.395958034600       0.1446227571000       0.2438342588000         0.15480886140      -0.0143735434000        -0.24235385730        -0.13270538440        -0.14573354550
         0.2767784875       -0.014591161530        -0.11012772870       -0.980164933600       -0.923682131100       -0.925797097100          0.9336929349        0.068262866340        0.069521965720         -0.9888723693         -0.9608759947         -0.9554758324         0.07547216352       0.0000025564980       6.237277821e-03       -0.969929476400       -0.945143686200        -0.95857295250       -0.037244228280       -0.089908330260        0.085434600620        -0.95736768180       -0.944130044700        -0.93968135090        -0.09366935244        -0.03339867000       -0.046550431100        -0.94371480470        -0.96178072640       -0.958787671300      -0.9495435313000        -0.93157265560      -0.9495435313000        -0.93157265560       -0.962733502000        -0.94818182780       -0.932703812200        -0.92125947270        -0.96292922780        -0.95015057180        -0.97535145470       -0.928264365500        -0.93579811530       -0.982451284700       -0.925676956000        -0.92576847560       -0.971037479800       -0.947070821300        -0.95419978560       -0.971488767500       -0.946880042000        -0.96163655510        -0.93967140050        -0.94385739310        -0.93476489550         -0.9634070465        -0.94490147040        -0.94732679780       -0.935750391300      -0.9395472029000      -0.9483486536000        -0.94730470040      -0.9297256793000        -0.92954914160        -0.95203456600        -0.95119669350
         0.2803462486       -0.018123632720        -0.11217283190       -0.981758159600       -0.921493191800       -0.925692371900          0.9451390039       -0.230251036100        0.013919347360         -0.9855830668         -0.9684491012         -0.9427950623         0.07306996046       0.0087188399340      -4.817122454e-03       -0.973132635800       -0.949362277000        -0.96754724180       -0.028251913020       -0.058982363940        0.076739474600        -0.94756129860       -0.942486586300        -0.94778215600        -0.10329253420        -0.04288283047       -0.050643218940        -0.94642359320        -0.96242216370       -0.962758177200      -0.9450228765000        -0.93931024960      -0.9450228765000        -0.93931024960       -0.967102436100        -0.95609914600       -0.939404744400        -0.91589157300        -0.96340622300        -0.95253623390        -0.97710028740       -0.930336471800        -0.94286401700       -0.984067374000       -0.921449111100        -0.92206722420       -0.973480538800       -0.951405464900        -0.96374351810       -0.975235677700       -0.950681450400        -0.96989584580        -0.93161238440        -0.94327314610        -0.94323960210         -0.9528173953        -0.94253917420        -0.95445570250       -0.945949804000      -0.9445641075000      -0.9559140054000        -0.95538157880      -0.9266642970000        -0.92310876160        -0.95542513820        -0.95208849950
         0.2486565201       -0.010252917060        -0.13311957040       -0.934049422100       -0.924644826400       -0.925216100400         -0.4767098788        0.956593814200        0.175867709000         -0.8877463104         -0.9591619565         -0.9281307384         0.09634819553      -0.0011452924020       3.288172881e-03       -0.966341054700       -0.933674494400        -0.95964605530       -0.007960502675       -0.107218315100        0.179102058200        -0.95537822510       -0.943634949500        -0.93914187860        -0.11126728460        -0.04241042900       -0.071777474390        -0.93961160820        -0.95862881960       -0.959579071600      -0.9188788508000        -0.89732624600      -0.9188788508000        -0.89732624600       -0.954750504900        -0.95034193440       -0.908980174700        -0.92091449700        -0.95564573820        -0.95315700160        -0.93911425420       -0.923706791400        -0.93804491230       -0.932462941500       -0.929711219900        -0.92400474840       -0.967072436800       -0.936043420200        -0.95442584470       -0.968619159500       -0.935717452800        -0.96356754090        -0.93543976960        -0.94177154440        -0.93263661280         -0.9621649786        -0.94536509790        -0.94713677440       -0.912351652200      -0.9053739798000      -0.9486554711000        -0.95155266400      -0.9301536395000        -0.92869489020        -0.95369595740        -0.95550465460
         0.2755929618       -0.018653665350        -0.11091223490       -0.327243240700       -0.077261856110        0.159631283300          0.9325664723       -0.159097003700       -0.160846924000         -0.9798512714         -0.9694041551         -0.9521597705         0.09014626492       0.0184322723300      -2.103985516e-02       -0.346026226100       -0.054744894820        -0.14948851440        0.002288352085       -0.083711372480        0.064110460200        -0.50331351700       -0.231098305500        -0.39601353530        -0.12365419980        -0.04477660297       -0.049571309330        -0.21166729680        -0.17413641070       -0.458302971400      -0.0978090439400        -0.19855470840      -0.0978090439400        -0.19855470840       -0.192948900400        -0.02755732928       -0.305959351400        -0.19828316700        -0.30002278000        -0.09534011611        -0.34304840580       -0.064156420270         0.03858322523       -0.322034908100       -0.143721823300         0.13331682810       -0.383715797700       -0.123192887400        -0.10649037290       -0.365314790900       -0.043191746080        -0.19075153920        -0.31839510470        -0.15196668740        -0.36673361790         -0.5636152567        -0.29085937900        -0.46327001820       -0.151243649600      -0.3517067805000      -0.0384187298500        -0.02213835800      -0.1929097655000        -0.34389491490        -0.15533985590        -0.08416637741
         0.2487069231       -0.027563900560        -0.14376968880       -0.294872974500       -0.326160022500       -0.145665025600          0.8187465600       -0.240950944100       -0.403599709600         -0.9328230533         -0.9397742555         -0.8816759096         0.07246499385      -0.0008123870784      -7.451966667e-05       -0.415153115900       -0.519897595700        -0.60780843630       -0.138778108000       -0.002471619730        0.139217071500        -0.36385323690       -0.572996820800        -0.34898005140        -0.08566408666        -0.04822191052       -0.072451747830        -0.61681265920        -0.67124373960       -0.682184175700      -0.1980744380000        -0.33474460750      -0.1980744380000        -0.33474460750       -0.458695232400        -0.47126571100       -0.239099165600        -0.41814485220        -0.66196977200        -0.67642807250        -0.33619942650       -0.381590523100        -0.31746102140       -0.279870086200       -0.341025552900        -0.12491226940       -0.454647882000       -0.537075670000        -0.58176452690       -0.426974025700       -0.534191302500        -0.63191960880        -0.38388934270        -0.56792026650        -0.40815026670         -0.3686369615        -0.57996461470        -0.39306289060       -0.378618761600      -0.4153071067000      -0.4547832475000        -0.49744136310      -0.5339829459000        -0.44499448190        -0.67332728200        -0.70409096780
         0.2803070800       -0.016633237300        -0.09693830859        0.066081560100       -0.138179072700       -0.063640244780          0.9306236328       -0.129871673100       -0.154935538500         -0.9648759630         -0.9526786936         -0.9287564689         0.09689261846      -0.0191061075200      -1.603903925e-02        0.028503392730       -0.296279674800        -0.34710775800       -0.105409613000       -0.049717460610        0.116894769000        -0.40774409600       -0.292626136100        -0.40105141550        -0.05972735127        -0.03819042757       -0.078946934260        -0.51073101830        -0.29952020520       -0.425200371600       0.0198795285900         0.21454402810       0.0198795285900         0.21454402810       -0.170319619400         0.09018362805       -0.188740818900        -0.25975160340        -0.39922995910        -0.29477867690         0.04434283153       -0.145302311400        -0.13921622210        0.073011079790       -0.190187141300        -0.10012149250       -0.030522668620       -0.316236510300        -0.29649490280       -0.004262891447       -0.324378560300        -0.39777450350        -0.33930147000        -0.21444307290        -0.29960026770         -0.4327309744        -0.35171774320        -0.49512005320        0.218911066200       0.0214440976900       0.0673898861100         0.10785684030      -0.2550450574000        -0.39690965170        -0.28909667720        -0.35354469570
         0.2846746373       -0.014610975800        -0.12246459760       -0.972668374600       -0.909454698500       -0.856532941400          0.9691478244        0.006088466460        0.064963625040         -0.9570824333         -0.9454362646         -0.8686025354         0.06685197931       0.0116863419300       1.620041420e-02       -0.982158098100       -0.969458676500        -0.97225647270       -0.049637971970       -0.033611964660        0.025947665510        -0.94187095330       -0.944124336500        -0.93702120850        -0.09381556251        -0.03964448850       -0.045456626920        -0.97436904560        -0.98102468060       -0.980954665400      -0.9184321071000        -0.88195761980      -0.9184321071000        -0.88195761980       -0.976559676500        -0.97024327420       -0.897870535000        -0.89806331440        -0.98166512230        -0.97621443020        -0.97269712690       -0.931490633800        -0.90467533790       -0.972879966000       -0.904629195800        -0.84408305290       -0.982037244000       -0.969423612900        -0.96850350480       -0.984026344400       -0.971814980200        -0.97469919440        -0.94363175750        -0.95667806500        -0.94741993250         -0.9427264225        -0.93824472000        -0.93982601810       -0.908956776200      -0.8869156382000      -0.9709541842000        -0.96849486750      -0.9330819552000        -0.89580497810        -0.97863499150        -0.97496593880
         0.2827235394       -0.014574034100        -0.09977783032       -0.979307570400       -0.923400921900       -0.917064168500          0.9587286879       -0.117607048900       -0.051657372130         -0.9879175040         -0.9661629987         -0.9391610147         0.07519151128       0.0069470035410      -1.084202940e-02       -0.976403544700       -0.965810609600        -0.97206005320       -0.029158221250       -0.077433644340        0.085104500060        -0.94524768740       -0.949646946800        -0.95163077740        -0.09015396622        -0.04127976119       -0.054539001550        -0.96598339750        -0.97683775740       -0.978166790900      -0.9427246592000        -0.93359015680      -0.9427246592000        -0.93359015680       -0.973381306200        -0.96856635600       -0.943425564500        -0.91843895890        -0.97737708300        -0.97210793000        -0.97668183430       -0.941883783800        -0.93855051980       -0.980541336000       -0.919118753000        -0.91235881380       -0.976323086200       -0.967165093000        -0.96822964300       -0.978729082800       -0.966850290200        -0.97453371080        -0.93812163770        -0.95754867130        -0.95716505620         -0.9478919862        -0.94581815770        -0.95433940640       -0.945611450400      -0.9372879651000      -0.9674178883000        -0.96909216190      -0.9387049849000        -0.91984813910        -0.97367116870        -0.97189941830
         0.2501766940       -0.020441151690        -0.10136103660       -0.936513610000       -0.926262668700       -0.952978366000         -0.5028142506        0.393444278100        0.907537823500         -0.9142212701         -0.9555435492         -0.9619089844         0.09689040181       0.0250624183600      -1.316539182e-02       -0.980977756200       -0.973093160200        -0.97298306420       -0.002826419131       -0.133605695100        0.155920029800        -0.96012682250       -0.945071935400        -0.95529489060        -0.10594424350        -0.03588974258       -0.067190179460        -0.97383723250        -0.97648372730       -0.988871878300      -0.9363920238000        -0.90703951320      -0.9363920238000        -0.90703951320       -0.980127239600        -0.96731093230       -0.915793634800        -0.91866245900        -0.98300882900        -0.97120513790        -0.95342424560       -0.942193953800        -0.95861164460       -0.931120580600       -0.922917902300        -0.95338064630       -0.980393046900       -0.972531648800        -0.96952497770       -0.983560175400       -0.975886145000        -0.97507299520        -0.95368454770        -0.95757020770        -0.95690531100         -0.9623482544        -0.93972787370        -0.95887641250       -0.927976880600      -0.9105424629000      -0.9680662592000        -0.96535922810      -0.9411307192000        -0.91889251870        -0.97411791210        -0.96940303540
         0.2746863100       -0.018662886530        -0.10725209080       -0.173605736000        0.380782052700       -0.142088531800          0.9135863479       -0.217102194600       -0.186267837000         -0.9747520502         -0.9567815056         -0.9566401048         0.07033934908      -0.0060394751460      -6.737988769e-04       -0.258688627800        0.233987544500        -0.38320059650        0.023508822830       -0.095791790540        0.050965791540        -0.19920971840       -0.211997277500        -0.07544478424        -0.13588643140        -0.03148809055       -0.052268396530        -0.24608275040        -0.42805570020       -0.388446971700       0.0516786278100        -0.18040728260       0.0516786278100        -0.18040728260       -0.066832243040        -0.18457105400       -0.003102438201        -0.23874670400        -0.33912926960        -0.50295725540        -0.24738901190        0.316982393300        -0.23863459480       -0.148386858900        0.324844931300        -0.15843734200       -0.311198711000        0.079683287240        -0.36156326210       -0.271448185300        0.315883536500        -0.40448250940        -0.10206305380        -0.25972969230        -0.13290219950         -0.2342520059        -0.19080572150        -0.14297423480       -0.095217282740      -0.3608189785000      -0.1238344098000        -0.27643613010      -0.3012418486000        -0.32745957790        -0.47302623080        -0.58124019080
         0.2588801520       -0.028241513630        -0.11512212000       -0.171712174600        0.348768733200        0.121187278800          0.8603687188       -0.291341491700       -0.192306960600         -0.9266732878         -0.9310320685         -0.8761689305         0.08138168094       0.0141205921000      -6.745839193e-02       -0.186618895300       -0.012350110490        -0.44751817910        0.192704476000       -0.204205356100       -0.072454602580        -0.36742836720       -0.066698086140         0.33752647740        -0.15544567410        -0.02791957710       -0.053409038240        -0.40507069200        -0.42467567340       -0.430366658800       0.1210266292000        -0.22720025420       0.1210266292000        -0.22720025420       -0.141494613500        -0.22829636410        0.166447991000        -0.10932792380        -0.40066401410        -0.49397503170        -0.16641106540        0.263431399900        -0.07294969411       -0.175284990200        0.305401460000         0.13376619360       -0.200277249200       -0.025795259060        -0.38665580370       -0.247336618000       -0.070082146440        -0.50824831680        -0.24026076170        -0.11316214450         0.16597418700         -0.4099555808        -0.04788025126         0.26320287840       -0.130264519100      -0.4092828517000      -0.1318505675000        -0.37926649980      -0.2296109526000        -0.18332564710        -0.46327057800        -0.57573329070
         0.2834840892       -0.021105867500        -0.10759813540        0.024139347370        0.343826273100        0.133717039500          0.9140234984       -0.187610243400       -0.141817935000         -0.9457665616         -0.9415809345         -0.8971900126         0.11893808830      -0.0380193846200      -3.943561576e-02        0.250143724500        0.288140718800        -0.01351362690       -0.121189626000       -0.050076017330        0.114143855200        -0.25843088550        0.024313120770        -0.12956524270        -0.03492834897        -0.05349696928       -0.086790329710        -0.26788789730        -0.07045265108       -0.189604443500       0.1765993118000         0.13133786720       0.1765993118000         0.13133786720        0.262628490300         0.25340825610        0.099342974410        -0.04662918721        -0.12618914290        -0.15748486680         0.13659019990        0.388412779800         0.15958975650       -0.026046326010        0.232184078100         0.02149148401        0.214841402800        0.220639687900         0.05860968904        0.172658982100        0.273943791800        -0.08466741868        -0.13074044520         0.11609087900         0.02774980652         -0.3027351026        -0.04613563229        -0.26825340620        0.301626757300      -0.1561410936000       0.3315284599000         0.13473473120      -0.0003627296737        -0.25559031420        -0.12517958670        -0.26298447000
         0.2674914729       -0.006725506213        -0.10446104910       -0.979026152400       -0.927331997000       -0.939553030200          0.8324538780        0.240095117100        0.263895185500         -0.9667579672         -0.9374623014         -0.9354753315         0.07867137611      -0.0065751630670      -1.068089201e-02       -0.985188753700       -0.980784606100        -0.98528580720       -0.054739698720       -0.095508923650        0.071604880980        -0.98452405280       -0.971500696700        -0.95962354850        -0.09231502504        -0.04026737707       -0.044573224020        -0.99326464740        -0.98887627670       -0.985241405400      -0.9521397043000        -0.92994361560      -0.9521397043000        -0.92994361560       -0.986061512200        -0.98066737740       -0.932682243300        -0.95300163220        -0.99180742800        -0.98675667090        -0.98114290980       -0.944219718300        -0.95943627590       -0.978256730700       -0.923829969300        -0.93388984650       -0.984977270700       -0.980221104600        -0.98299531110       -0.986913610700       -0.983038783500        -0.98618534930        -0.98220030980        -0.97658989000        -0.96179867700         -0.9853393015        -0.96892443330        -0.96263225390       -0.947981783500      -0.9317212400000      -0.9809322924000        -0.97932021170      -0.9658067893000        -0.95325115650        -0.98773060410        -0.98614726260
         0.2796209861       -0.014811306710        -0.10611499680       -0.988815418100       -0.938479429100       -0.926065255200          0.9576699211       -0.090460348820       -0.097939202480         -0.9876902172         -0.9589041141         -0.9182939137         0.07537390452       0.0081495172750       3.221532676e-03       -0.989198879800       -0.976442140700        -0.98261089930       -0.021967197820       -0.028011763380        0.063688907000        -0.97299037980       -0.969421045600        -0.97411832240        -0.09775757600        -0.04851906843       -0.047848322570        -0.98157308570        -0.98550876520       -0.989270900700      -0.9537628841000        -0.93718718520      -0.9537628841000        -0.93718718520       -0.984920797800        -0.97993223910       -0.952848496900        -0.95322478960        -0.98758058780        -0.98246033220        -0.98821986220       -0.950049100000        -0.95036293560       -0.989183749600       -0.936231722800        -0.91974496390       -0.989029238500       -0.976177675000        -0.97947719330       -0.990414086900       -0.978581730000        -0.98446574440        -0.96967743590        -0.97259548700        -0.97551227670         -0.9742009976        -0.96805549590        -0.97597645610       -0.953746070700      -0.9386281863000      -0.9797458720000        -0.97913544090      -0.9645642241000        -0.95411982630        -0.98370923330        -0.98183233630
         0.2612542829       -0.021228173390        -0.10224536560       -0.943041215400       -0.934891160000       -0.932491454400         -0.4059300361        0.589922434800        0.719831539300         -0.9188731923         -0.9579900365         -0.9418362634         0.08783269026       0.0233299159100      -1.692187913e-02       -0.973253042200       -0.976520952000        -0.96608757460        0.005353612069       -0.089137413860        0.138188307400        -0.96520401760       -0.952039385700        -0.96758975460        -0.10644500830        -0.03897351987       -0.069412315090        -0.96992407740        -0.97418645190       -0.987601203700      -0.9353086339000        -0.91325033000      -0.9353086339000        -0.91325033000       -0.973147489600        -0.96295451720       -0.924253348500        -0.93247076440        -0.97843819130        -0.96902911170        -0.95353856390       -0.951816663700        -0.94426951410       -0.940125298300       -0.931236757000        -0.93114649750       -0.973110596100       -0.975877437400        -0.96211113670       -0.975959911500       -0.979170881700        -0.96869922300        -0.95790388610        -0.95741116020        -0.96746123910         -0.9678463607        -0.95031647090        -0.97067196650       -0.932279645500      -0.9172579794000      -0.9617928524000        -0.96379109430      -0.9445289506000        -0.93678697000        -0.96840394590        -0.97179327980
         0.2785028421       -0.018089197130        -0.11082051230       -0.238353562700       -0.201696960800       -0.057963646900          0.9518670796       -0.031434173870       -0.115856121100         -0.9809719737         -0.9712424231         -0.9555239956         0.07043572705       0.0212255910000       4.147627402e-03       -0.206733788000       -0.276929933800        -0.40976452620       -0.080836059870       -0.062559871060        0.111629779900        -0.47616350670       -0.467054167900        -0.26568352130        -0.08092040945        -0.03562834270       -0.063340662060        -0.52698530900        -0.54920022810       -0.457881494000      -0.0980840496100        -0.37942877000      -0.0980840496100        -0.37942877000       -0.203733615500        -0.31711348710       -0.294542266800        -0.48972581150        -0.51025399580        -0.59986647270        -0.29471116370       -0.257677616200        -0.25080625980       -0.218019977400       -0.223972558600        -0.03379652566       -0.314265401300       -0.367706595000        -0.39954124520       -0.170228340100       -0.228380473500        -0.41910436290        -0.38367612100        -0.43690586060        -0.24022251210         -0.5074045127        -0.49099033630        -0.34236722330       -0.318801022700      -0.5138919533000      -0.3168707156000        -0.32233753670      -0.5137974804000        -0.56271452870        -0.60258161830        -0.62435192370
         0.2624364757       -0.019510110000        -0.12521900400       -0.361444377600       -0.302206203800       -0.253434083500          0.9026477778       -0.037794782430       -0.266009866900         -0.9543835571         -0.9013173216         -0.8940710788         0.06922662458       0.0012661221840       7.660466024e-03       -0.335291644700       -0.586147012200        -0.64729600200       -0.163967190000       -0.041258790960        0.145694625900        -0.34397663070       -0.400859068000        -0.13817648110        -0.06846895934        -0.03027974524       -0.023632791120        -0.66041953430        -0.70860477470       -0.657114201200      -0.2607275814000        -0.40022203710      -0.2607275814000        -0.40022203710       -0.440667540200        -0.44548539800       -0.083323449010        -0.42583976140        -0.67284056180        -0.74865125550        -0.34273595270       -0.405022798200        -0.38471042340       -0.369815777300       -0.297641062800        -0.24408180830       -0.402044750400       -0.608498592000        -0.61512571060       -0.327421989600       -0.590112916500        -0.67783108290        -0.31394163130        -0.49915920290        -0.32769867120         -0.3616263771        -0.35203309160        -0.16555455420       -0.372890349000      -0.5099294614000      -0.4195331086000        -0.48493575200      -0.5314826939000        -0.45684132520        -0.73415944940        -0.78778159080
         0.2959234450       -0.020399426910        -0.09102787940        0.213392270500       -0.208310705500       -0.007715300357          0.9384177733       -0.035230464510       -0.082276174940         -0.9521412207         -0.9363065588         -0.8766412974         0.13019304380      -0.0206865966000       2.625688548e-03        0.017623342200       -0.309442472500        -0.35951336280       -0.091638301110       -0.071259884310        0.116804400700        -0.39642919800       -0.340765233100        -0.27968515020        -0.09459120245        -0.05976083346       -0.067808059880        -0.50966931400        -0.44860245120       -0.417239551000       0.1458863579000         0.26512013140       0.1458863579000         0.26512013140       -0.162376089300         0.03990781855       -0.168921400600        -0.32233146480        -0.46902843400        -0.45585542520         0.10312850620       -0.183120455400        -0.10370582270        0.250488758900       -0.273561385100        -0.03494949271       -0.064535434240       -0.313643041800        -0.29367778960        0.009382243371       -0.355981821400        -0.42537740830        -0.32504289090        -0.31251219550        -0.25068658670         -0.4235587740        -0.36428256570        -0.35656147170        0.222203941000       0.0888671674000       0.0071687788360         0.07055261383      -0.3475402267000        -0.42417073710        -0.46317205380        -0.48515890690
         0.2483267435       -0.027016776980        -0.07537846886       -0.957227791400       -0.875141405000       -0.832001872700          0.9163245106       -0.041425822890        0.085263099140         -0.9552804062         -0.9464519700         -0.8858541124         0.07700500637       0.0098173972620      -8.674672651e-03       -0.964535856400       -0.956777544800        -0.96188943760       -0.042328876780       -0.041427118120        0.080791928590        -0.95902004920       -0.919188226400        -0.93017683380        -0.09307081060        -0.04666344147       -0.052841489990        -0.96453234520        -0.97192744720       -0.968738891400      -0.8933617176000        -0.86375643420      -0.8933617176000        -0.86375643420       -0.964383757000        -0.95178024320       -0.903235536800        -0.90660632060        -0.97336413660        -0.96636107340        -0.95941359400       -0.911683219000        -0.89220134380       -0.956903459000       -0.867613607500        -0.81800183480       -0.965596239600       -0.958007390600        -0.95752697520       -0.966660403600       -0.958522986600        -0.96494134180        -0.95031523700        -0.93969300780        -0.94031231300         -0.9618360162        -0.91058336100        -0.93418747840       -0.897718197200      -0.8691725114000      -0.9530504408000        -0.94939498140      -0.9344377378000        -0.90647122920        -0.96831558780        -0.96599701480
         0.2823100573       -0.020045495400        -0.09527474813       -0.975741252400       -0.938635759300       -0.919295805800          0.9613235022       -0.010383816470        0.009147692356         -0.9891031604         -0.9725738676         -0.9322452951         0.07600320536       0.0130699796100      -4.700785502e-03       -0.969973398900       -0.963849332900        -0.97058426470       -0.029183136350       -0.060810158300        0.099240933220        -0.92199061200       -0.946046640400        -0.93988973730        -0.09589770400        -0.04191995743       -0.057574313150        -0.94910569160        -0.97503653040       -0.969726483600      -0.9451674824000        -0.93610501040      -0.9451674824000        -0.93610501040       -0.969524578900        -0.96376417780       -0.921030223100        -0.90829140310        -0.96982404420        -0.96528705090        -0.97166269200       -0.944849431800        -0.94168687420       -0.977579248400       -0.938790016900        -0.91389683220       -0.971313768700       -0.962624298900        -0.96712920040       -0.971278823300       -0.968234579600        -0.97258874870        -0.91697443760        -0.95451430160        -0.94151033600         -0.9247385764        -0.94195057690        -0.94494281180       -0.946330171800      -0.9402655464000      -0.9632428840000        -0.96359315960      -0.9297690678000        -0.91090965960        -0.96749162800        -0.96477079910
         0.2591955368       -0.020526821660        -0.10754972140       -0.942333090000       -0.916292776400       -0.940707285400         -0.5802528348       -0.119154196200        0.957873041600         -0.9218210626         -0.9699944882         -0.9712046902         0.08807344764       0.0115617327200      -7.053677858e-03       -0.964740470200       -0.963996679800        -0.95856245500       -0.013632036150       -0.158902919800        0.101275010700        -0.94224650980       -0.926618531400        -0.96159537040        -0.10384667980        -0.02755225695       -0.056949047500        -0.94532903500        -0.96217024220       -0.977076160200      -0.9308684376000        -0.91512680020      -0.9308684376000        -0.91512680020       -0.963374549200        -0.95502680520       -0.907125099800        -0.89855787380        -0.96452481900        -0.95280155980        -0.94686549400       -0.934366598400        -0.94591900060       -0.940981027200       -0.912836750800        -0.94197116360       -0.964304065000       -0.964082806200        -0.95590921500       -0.968601304200       -0.966634136000        -0.95971471760        -0.93029792100        -0.93457965940        -0.95981500920         -0.9463891504        -0.92313193660        -0.96568631200       -0.926604295200      -0.9219297384000      -0.9543205856000        -0.95509471220      -0.9186053356000        -0.90340058140        -0.95580625460        -0.95229047020
         0.2785740766       -0.017022351190        -0.10905751210       -0.178709734400       -0.022743165170       -0.395645072100          0.9630921498       -0.083827701400        0.054927624230         -0.9744351581         -0.9711147198         -0.9578627283         0.08579438093       0.0040824879260      -1.629531954e-02       -0.052199101320        0.075080495210        -0.51166290580        0.010689497620       -0.081954078380        0.098669573120        -0.41420547530       -0.250853318700        -0.17452486860        -0.12270956350        -0.05192049810       -0.061126292880        -0.36606372320        -0.50968332790       -0.329079492600      -0.1274009121000        -0.18560239610      -0.1274009121000        -0.18560239610       -0.132624992300         0.03760833801       -0.156458730400        -0.40202513570        -0.44036363660        -0.50102791660        -0.11419000130        0.053391190990        -0.41218272250       -0.206366497200       -0.129775706300        -0.43530421570       -0.107941107500        0.030905201830        -0.46402050890       -0.079151826710        0.048486767230        -0.55851265020        -0.27791378080        -0.34520903450        -0.10853002990         -0.4582929328        -0.20439282160        -0.27329286620       -0.093023742280      -0.3704719440000       0.0205189517000         0.05020876350      -0.4126169096000        -0.49975979700        -0.51506533580        -0.51767579910
         0.2671218534       -0.014385492030        -0.11818042080       -0.161591924200       -0.005552876928       -0.073874493130          0.9318610274       -0.056567027870        0.022752770200         -0.9592160723         -0.9370394174         -0.8647458383         0.06488293035       0.0266314282200      -5.133758319e-02       -0.187220175500       -0.177803083400        -0.60752048020        0.073344716840       -0.095460021640        0.087966418300        -0.30853470810        0.041172466870        -0.32050933230        -0.15721253920        -0.03723485225       -0.036502173790        -0.42729134360        -0.60462905790       -0.482244799400      -0.0266623294800        -0.21153748020      -0.0266623294800        -0.21153748020       -0.262038042400        -0.22601019790        0.043857384690        -0.11306267350        -0.52346296850        -0.61827235530        -0.13941079060       -0.039068822220        -0.30120640810       -0.171957349400       -0.051628469650        -0.03423472339       -0.201214322200       -0.206872839200        -0.55323066720       -0.247598320900       -0.202796129100        -0.66289413530        -0.21852471690        -0.23585898620        -0.26276336720         -0.3413016201         0.17173578530        -0.40382208280       -0.166866721600      -0.3614375347000      -0.1535531474000        -0.33436504380      -0.2653716891000        -0.16696937780        -0.60058299830        -0.67129056210
